5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 173 
6. VALID POSTAL VOTES,"","","", 902 
7. TOTAL VALID VOTES POLLED,"","","", 937804 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 8758 
10. TENDERED VOTES,"","","", 97 
V. POLLING STATIONS,"","","",""
NUMBER  1684 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,059 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Gopal Chinayya S,hetty, 664004 ,""
RUNER-UP INC,Sanjay Brijkishorl,al Nirupam, 217422 ,""
MARGIN  446582 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Mumbai North West,"","",No. :27,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 18 , 3 , 0 , 21 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 5 , 0 , 0 , 5 
4. CONTESTED, 11 , 3 , 0 , 14 
5. FORFEITED DEPOSIT, 9 , 3 , 0, 12 
II. ELECTORS,"","","",""
1. GENERAL, 986553 , 788634 , 0 ,1775187 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 151 , 78 ,"", 229 
4. TOTAL, 986704 , 788712 , 0 ,1775416 
III. VOTERS,"","","",""
1. GENERAL, 504202 , 393043 , 0, 897245 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 626 
5. TOTAL,"","","", 897871 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  50.57 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 897245 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 13245 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 884000 
4. POSTAL VOTES COUNTED,"","","", 626 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 118 
6. VALID POSTAL VOTES,"","","", 508 
7. TOTAL VALID VOTES POLLED,"","","", 884508 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 11009 
10. TENDERED VOTES,"","","", 130 
V. POLLING STATIONS,"","","",""
NUMBER  1689 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,051 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER SHS,Gajanan Chandra,kant Kirtikar, 464820 ,""
RUNER-UP INC,Kamat Gurudas V,asant, 281792 ,""
MARGIN  183028 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Mumbai North East,"","",No. :28,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 23 , 3 , 0 , 26 
2. NOMINATION REJECTED, 6 , 0 , 0 , 6 
3. WITHDRAWN, 1 , 0 , 0 , 1 
4. CONTESTED, 16 , 3 , 0 , 19 
5. FORFEITED DEPOSIT, 14 , 3 , 0, 17 
II. ELECTORS,"","","",""
1. GENERAL, 922707 , 745131 , 87 ,1667925 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 309 , 123 ,"", 432 
4. TOTAL, 923016 , 745254 , 87 ,1668357 
III. VOTERS,"","","",""
1. GENERAL, 485677 , 375903 , 58, 861638 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 884 
5. TOTAL,"","","", 862522 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  51.70 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 861638 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 7636 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 854002 
4. POSTAL VOTES COUNTED,"","","", 884 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 239 
6. VALID POSTAL VOTES,"","","", 645 
7. TOTAL VALID VOTES POLLED,"","","", 854647 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 7114 
10. TENDERED VOTES,"","","", 79 
V. POLLING STATIONS,"","","",""
NUMBER  1650 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,011 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Kirit  Somaiya,"", 525285 ,""
RUNER-UP NCP,Sanjay Dina Patil,"", 208163 ,""
MARGIN  317122 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Mumbai North central,"","",No. :29,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 21 , 6 , 0 , 27 
2. NOMINATION REJECTED, 2 , 1 , 0 , 3 
3. WITHDRAWN, 3 , 0 , 0 , 3 
4. CONTESTED, 16 , 5 , 0 , 21 
5. FORFEITED DEPOSIT, 16 , 3 , 0, 19 
II. ELECTORS,"","","",""
1. GENERAL, 967310 , 769522 , 24 ,1736856 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 158 , 70 ,"", 228 
4. TOTAL, 967468 , 769592 , 24 ,1737084 
III. VOTERS,"","","",""
1. GENERAL, 472010 , 372857 , 0, 844867 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 588 
5. TOTAL,"","","", 845455 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  48.67 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 844867 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 6931 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 837936 
4. POSTAL VOTES COUNTED,"","","", 588 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 169 
6. VALID POSTAL VOTES,"","","", 419 
7. TOTAL VALID VOTES POLLED,"","","", 838355 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6937 
10. TENDERED VOTES,"","","", 67 
V. POLLING STATIONS,"","","",""
NUMBER  1725 ,AVERAGE E,LECTORS PER POLLING ,STATION  1,007 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Poonam Mahajan, Alias Poonam , 478535 ,""
RUNER-UP INC,VDaujtet nPdrliay aR Sauonil,"", 291764 ,""
MARGIN  186771 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Mumbai South central,"","",No. :30,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 26 , 1 , 0 , 27 
2. NOMINATION REJECTED, 3 , 0 , 0 , 3 
3. WITHDRAWN, 3 , 0 , 0 , 3 
4. CONTESTED, 20 , 1 , 0 , 21 
5. FORFEITED DEPOSIT, 18 , 1 , 0, 19 
II. ELECTORS,"","","",""
1. GENERAL, 793602 , 653928 , 59 ,1447589 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 200 , 97 ,"", 297 
4. TOTAL, 793802 , 654025 , 59 ,1447886 
III. VOTERS,"","","",""
1. GENERAL, 424310 , 343790 , 30, 768130 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 620 
5. TOTAL,"","","", 768750 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  53.09 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 768130 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 9560 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 758570 
4. POSTAL VOTES COUNTED,"","","", 620 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 134 
6. VALID POSTAL VOTES,"","","", 486 
7. TOTAL VALID VOTES POLLED,"","","", 759056 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 9571 
10. TENDERED VOTES,"","","", 82 
V. POLLING STATIONS,"","","",""
NUMBER  1582 ,AVERAGE E,LECTORS PER POLLING ,STATION  9,15 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER SHS,Rahul Ramesh S,hewale, 381008 ,""
RUNER-UP INC,Eknath M. Gaikw,ad, 242828 ,""
MARGIN  138180 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :MumbaiSouth,"","",No. :31,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 21 , 2 , 0 , 23 
2. NOMINATION REJECTED, 3 , 0 , 0 , 3 
3. WITHDRAWN, 0 , 0 , 0 , 0 
4. CONTESTED, 18 , 2 , 0 , 20 
5. FORFEITED DEPOSIT, 16 , 2 , 0, 18 
II. ELECTORS,"","","",""
1. GENERAL, 828643 , 656698 , 15 ,1485356 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 319 , 169 ,"", 488 
4. TOTAL, 828962 , 656867 , 15 ,1485844 
III. VOTERS,"","","",""
1. GENERAL, 436292 , 342366 , 8, 778666 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 1193 
5. TOTAL,"","","", 779859 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  52.49 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 778666 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 9545 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 769121 
4. POSTAL VOTES COUNTED,"","","", 1193 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 146 
6. VALID POSTAL VOTES,"","","", 1047 
7. TOTAL VALID VOTES POLLED,"","","", 770168 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 9573 
10. TENDERED VOTES,"","","", 15 
V. POLLING STATIONS,"","","",""
NUMBER  1549 ,AVERAGE E,LECTORS PER POLLING ,STATION  9,59 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER SHS,Arvind Sawant,"", 374609 ,""
RUNER-UP INC,Deora Milind Mur,li, 246045 ,""
MARGIN  128564 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Raigad,"","",No. :32,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 15 , 2 , 0 , 17 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 3 , 2 , 0 , 5 
4. CONTESTED, 10 , 0 , 0 , 10 
5. FORFEITED DEPOSIT, 8 , 0 , 0, 8 
II. ELECTORS,"","","",""
1. GENERAL, 750373 , 779355 , 0 ,1529728 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 2118 , 935 ,"", 3053 
4. TOTAL, 752491 , 780290 , 0 ,1532781 
III. VOTERS,"","","",""
1. GENERAL, 485550 , 502232 , 0, 987782 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 410 
5. TOTAL,"","","", 988192 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  64.47 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 987782 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 20703 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 967079 
4. POSTAL VOTES COUNTED,"","","", 410 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 85 
6. VALID POSTAL VOTES,"","","", 325 
7. TOTAL VALID VOTES POLLED,"","","", 967404 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 20362 
10. TENDERED VOTES,"","","", 4 
V. POLLING STATIONS,"","","",""
NUMBER  2119 ,AVERAGE E,LECTORS PER POLLING ,STATION  7,23 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
24-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER SHS,Anant Geete,"", 396178 ,""
RUNER-UP NCP,Tatkare Sunil Dat,tatrey, 394068 ,""
MARGIN  2110 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Maval,"","",No. :33,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 23 , 3 , 0 , 26 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 6 , 0 , 0 , 6 
4. CONTESTED, 16 , 3 , 0 , 19 
5. FORFEITED DEPOSIT, 14 , 3 , 0, 17 
II. ELECTORS,"","","",""
1. GENERAL ,1034909 , 917289 , 10 ,1952208 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1052 , 481 ,"", 1533 
4. TOTAL ,1035961 , 917770 , 10 ,1953741 
III. VOTERS,"","","",""
1. GENERAL, 646904 , 527044 , 1 ,1173949 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 431 
5. TOTAL,"","","",1174380 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  60.11 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1173949 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 11178 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1162771 
4. POSTAL VOTES COUNTED,"","","", 431 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 53 
6. VALID POSTAL VOTES,"","","", 378 
7. TOTAL VALID VOTES POLLED,"","","",1163149 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 11186 
10. TENDERED VOTES,"","","", 53 
V. POLLING STATIONS,"","","",""
NUMBER  2185 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,94 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER SHS,Appa Alias Shrira,ng Chandu Barne, 512226 ,""
RUNER-UP PWPI,Jagtap Laxmanbh,au Pandurang, 354829 ,""
MARGIN  157397 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Pune,"","",No. :34,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 47 , 3 , 0 , 50 
2. NOMINATION REJECTED, 3 , 0 , 0 , 3 
3. WITHDRAWN, 18 , 0 , 0 , 18 
4. CONTESTED, 26 , 3 , 0 , 29 
5. FORFEITED DEPOSIT, 24 , 3 , 0, 27 
II. ELECTORS,"","","",""
1. GENERAL, 948126 , 885660 , 8 ,1833794 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 1435 , 606 ,"", 2041 
4. TOTAL, 949561 , 886266 , 8 ,1835835 
III. VOTERS,"","","",""
1. GENERAL, 533792 , 459588 , 2, 993382 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 584 
5. TOTAL,"","","", 993966 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  54.14 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 993382 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 7019 
3. TOTAL VALID VOTES POLLED ON EVM,"","","", 986363 
4. POSTAL VOTES COUNTED,"","","", 584 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 107 
6. VALID POSTAL VOTES,"","","", 477 
7. TOTAL VALID VOTES POLLED,"","","", 986840 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 6438 
10. TENDERED VOTES,"","","", 197 
V. POLLING STATIONS,"","","",""
NUMBER  1891 ,AVERAGE E,LECTORS PER POLLING ,STATION  9,71 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Anil Shirole,"", 569825 ,""
RUNER-UP INC,Dr.Vishwajeet Pa,tangrao Kadam, 254056 ,""
MARGIN  315769 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Baramati,"","",No. :35,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 14 , 1 , 0 , 15 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 4 , 0 , 0 , 4 
4. CONTESTED, 8 , 1 , 0 , 9 
5. FORFEITED DEPOSIT, 7 , 0 , 0, 7 
II. ELECTORS,"","","",""
1. GENERAL, 957769 , 852232 , 5 ,1810006 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 2626 , 921 ,"", 3547 
4. TOTAL, 960395 , 853153 , 5 ,1813553 
III. VOTERS,"","","",""
1. GENERAL, 602117 , 463496 , 0 ,1065613 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 1350 
5. TOTAL,"","","",1066963 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  58.83 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1065613 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 14580 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1051033 
4. POSTAL VOTES COUNTED,"","","", 1350 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 43 
6. VALID POSTAL VOTES,"","","", 1307 
7. TOTAL VALID VOTES POLLED,"","","",1052340 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 14216 
10. TENDERED VOTES,"","","", 25 
V. POLLING STATIONS,"","","",""
NUMBER  2174 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,34 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER NCP,Supriya Sule,"", 521562 ,""
RUNER-UP RSPS,Mahadev Jagann,ath Jankar, 451843 ,""
MARGIN  69719 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Shirur,"","",No. :36,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 20 , 1 , 0 , 21 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 6 , 0 , 0 , 6 
4. CONTESTED, 13 , 1 , 0 , 14 
5. FORFEITED DEPOSIT, 11 , 1 , 0, 12 
II. ELECTORS,"","","",""
1. GENERAL, 970546 , 849844 , 20 ,1820410 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 2586 , 1116 ,"", 3702 
4. TOTAL, 973132 , 850960 , 20 ,1824112 
III. VOTERS,"","","",""
1. GENERAL, 613290 , 475412 , 0 ,1088702 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 871 
5. TOTAL,"","","",1089573 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  59.73 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1088702 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 12040 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1076662 
4. POSTAL VOTES COUNTED,"","","", 871 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 22 
6. VALID POSTAL VOTES,"","","", 849 
7. TOTAL VALID VOTES POLLED,"","","",1077511 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 11995 
10. TENDERED VOTES,"","","", 17 
V. POLLING STATIONS,"","","",""
NUMBER  2013 ,AVERAGE E,LECTORS PER POLLING ,STATION  9,06 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER SHS,Adhalrao Shivaji D,attatrey, 643415 ,""
RUNER-UP NCP,Nikam Devdatta J,aywant, 341601 ,""
MARGIN  301814 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Ahmadnagar,"","",No. :37,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 18 , 1 , 0 , 19 
2. NOMINATION REJECTED, 1 , 0 , 0 , 1 
3. WITHDRAWN, 5 , 0 , 0 , 5 
4. CONTESTED, 12 , 1 , 0 , 13 
5. FORFEITED DEPOSIT, 10 , 1 , 0, 11 
II. ELECTORS,"","","",""
1. GENERAL, 895956 , 799248 , 61 ,1695265 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 6972 , 2768 ,"", 9740 
4. TOTAL, 902928 , 802016 , 61 ,1705005 
III. VOTERS,"","","",""
1. GENERAL, 594749 , 465801 , 1 ,1060551 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 2229 
5. TOTAL,"","","",1062780 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  62.33 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","",1060551 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 7468 
3. TOTAL VALID VOTES POLLED ON EVM,"","","",1053083 
4. POSTAL VOTES COUNTED,"","","", 2229 
5. POSTAL VOTES DEDUCTED (REJECTED POSTA,L VOTES + NOTA),"","", 467 
6. VALID POSTAL VOTES,"","","", 1762 
7. TOTAL VALID VOTES POLLED,"","","",1054845 
8. TEST VOTES POLLED ON EVM,"","","", 0 
9. VOTES POLLED FOR 'NOTA' (INCLUDING PO,STAL),"","", 7473 
10. TENDERED VOTES,"","","", 7 
V. POLLING STATIONS,"","","",""
NUMBER  1946 ,AVERAGE E,LECTORS PER POLLING ,STATION  8,76 
"DATE(s) OF RE-POLL, IF ANY :","","",n,ull
NUMBER OF POLLING STATIONS WHERE RE-POL,L WAS ORDERED,"",N,IL
VI. DATES,"","","",""
POLLING,COUNTING,DE,CLARATION OF RES,ULT
17-Apr-2014,16-May-2014,1,6-May-2014,""
VII. RESULT,"","","",""
PARTY,CANDIDATE,"",VOTES,""
WINNER BJP,Gandhi Dilipkuma,r Mansukhlal, 605185 ,""
RUNER-UP NCP,Rajeev Appasahe,b Rajale, 396063 ,""
MARGIN  209122 ,"","","",""


State/UT :S13,"","",Code :S13,""
Constituency :Shirdi,"","",No. :38,""
I. CANDIDATES,MEN,WOMEN,OTHERS,TOTAL
1. NOMINATED, 24 , 0 , 0 , 24 
2. NOMINATION REJECTED, 2 , 0 , 0 , 2 
3. WITHDRAWN, 8 , 0 , 0 , 8 
4. CONTESTED, 14 , 0 , 0 , 14 
5. FORFEITED DEPOSIT, 12 , 0 , 0, 12 
II. ELECTORS,"","","",""
1. GENERAL, 766015 , 693106 , 1 ,1459122 
2. OVERSEAS, 0, 0, 0, 0 
3. SERVICE, 2166 , 979 ,"", 3145 
4. TOTAL, 768181 , 694085 , 1 ,1462267 
III. VOTERS,"","","",""
1. GENERAL, 519824 , 412130 , 0, 931954 
2. OVERSEAS, 0, 0, 0, 0 
3. PROXY,"","","", 0 
4. POSTAL,"","","", 939 
5. TOTAL,"","","", 932893 
6. Votes Rejected Due to Other Reason,"","","", 0 
III(A). POLLING PERCENTAGE  63.80 ,"","","",""
IV. VOTES,"","","",""
1. TOTAL VOTES POLLED ON EVM,"","","", 931954 
2. TOTAL DEDUCTED VOTES FROM EVM,(TEST VOTES + VOTES NOT RET,RIVED+ NOTA),"", 9873 
